t=0,,t=1,,t=2,,t=3,,t=4,,t=5,,t=6,,t=7,,t=8,,t=9,,t=10,,t=11,,t=12,,t=13,,t=14,,t=15,,t=16,,t=17,,t=18,,t=19,,t=20,,t=30,,t=50,,t=60,,t=120,,t=180,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
249.9320374,2.55674696,249.9320374,2.517789602,249.9320374,2.437453747,249.9320374,2.406359673,249.9320374,2.331480742,249.9320374,2.254314184,249.9320374,2.166677237,249.9320374,2.099643707,249.9320374,2.056906462,249.9320374,1.994842768,249.9320374,1.939567327,249.9320374,1.904984117,249.9320374,1.874053001,249.9320374,1.791154146,249.9320374,1.759834647,249.9320374,1.710238099,249.9320374,1.651119113,249.9320374,1.600155234,249.9320374,1.565223932,249.9320374,1.531466365,249.9320374,1.501250625,249.9320374,1.303104162,249.9320374,1.189873695,249.9320374,1.090582848,249.9320374,0.926537395,249.9320374,0.909821868
248.9919891,2.562744141,248.9919891,2.57570219,248.9919891,2.457642078,248.9919891,2.390319824,248.9919891,2.341090202,248.9919891,2.284905672,248.9919891,2.200354815,248.9919891,2.138243198,248.9919891,2.080852509,248.9919891,2.013665199,248.9919891,1.969050527,248.9919891,1.935162783,248.9919891,1.910293341,248.9919891,1.825207114,248.9919891,1.788310409,248.9919891,1.746677995,248.9919891,1.682681561,248.9919891,1.637810707,248.9919891,1.604100466,248.9919891,1.565003872,248.9919891,1.545844316,248.9919891,1.340948224,248.9919891,1.231702089,248.9919891,1.135993838,248.9919891,0.968834996,248.9919891,0.954825401
248.0518341,2.597923517,248.0518341,2.581455708,248.0518341,2.480791807,248.0518341,2.427377701,248.0518341,2.365045071,248.0518341,2.295960903,248.0518341,2.220613956,248.0518341,2.153602123,248.0518341,2.10797596,248.0518341,2.036673307,248.0518341,1.997551084,248.0518341,1.967139482,248.0518341,1.936121941,248.0518341,1.850993514,248.0518341,1.818903208,248.0518341,1.77839601,248.0518341,1.721759558,248.0518341,1.671136379,248.0518341,1.639072895,248.0518341,1.605759501,248.0518341,1.582854152,248.0518341,1.386865377,248.0518341,1.28096199,248.0518341,1.189995766,248.0518341,1.02332139,248.0518341,1.012854934
246.954895,2.588882208,246.954895,2.587804794,246.954895,2.485476017,246.954895,2.416152954,246.954895,2.3708992,246.954895,2.30048871,246.954895,2.22761178,246.954895,2.165495157,246.954895,2.121357679,246.954895,2.049630642,246.954895,2.018648148,246.954895,1.978258371,246.954895,1.950744033,246.954895,1.870997548,246.954895,1.835021138,246.954895,1.801577568,246.954895,1.743806958,246.954895,1.698873043,246.954895,1.666063786,246.954895,1.633134604,246.954895,1.607161522,246.954895,1.421619177,246.954895,1.322116971,246.954895,1.229346633,246.954895,1.072306156,246.954895,1.054323077
246.0145721,2.549329281,246.0145721,2.50718236,246.0145721,2.455198288,246.0145721,2.406372547,246.0145721,2.339590311,246.0145721,2.279880762,246.0145721,2.21101284,246.0145721,2.153772831,246.0145721,2.112709045,246.0145721,2.04036212,246.0145721,1.998358727,246.0145721,1.979426503,246.0145721,1.952043176,246.0145721,1.871941209,246.0145721,1.847324133,246.0145721,1.805122614,246.0145721,1.753113985,246.0145721,1.712491035,246.0145721,1.681735873,246.0145721,1.647637725,246.0145721,1.625596046,246.0145721,1.447860003,246.0145721,1.355673313,246.0145721,1.270010948,246.0145721,1.117611647,246.0145721,1.105503321
245.0741577,2.500092506,245.0741577,2.48253274,245.0741577,2.40515852,245.0741577,2.327504396,245.0741577,2.31187439,245.0741577,2.234911919,245.0741577,2.181554556,245.0741577,2.126057148,245.0741577,2.086921692,245.0741577,2.020816565,245.0741577,1.9765836,245.0741577,1.973450899,245.0741577,1.94370985,245.0741577,1.862758398,245.0741577,1.838632464,245.0741577,1.802652478,245.0741577,1.753647208,245.0741577,1.718313456,245.0741577,1.689348221,245.0741577,1.655399442,245.0741577,1.63353312,245.0741577,1.469211936,245.0741577,1.38308394,245.0741577,1.296431065,245.0741577,1.159994125,245.0741577,1.138135552
243.9768982,2.424815655,243.9768982,2.394261122,243.9768982,2.331353664,243.9768982,2.291124821,243.9768982,2.256452322,243.9768982,2.198475838,243.9768982,2.134340286,243.9768982,2.082906246,243.9768982,2.040995121,243.9768982,1.99511838,243.9768982,1.955147982,243.9768982,1.937076211,243.9768982,1.910464883,243.9768982,1.833760977,243.9768982,1.82130003,243.9768982,1.789964199,243.9768982,1.73825407,243.9768982,1.707727671,243.9768982,1.681971073,243.9768982,1.654439688,243.9768982,1.631120324,243.9768982,1.479310274,243.9768982,1.40342629,243.9768982,1.32482779,243.9768982,1.197121382,243.9768982,1.176154971
243.0363007,2.34849143,243.0363007,2.347733974,243.0363007,2.255752563,243.0363007,2.224627018,243.0363007,2.195979834,243.0363007,2.137164354,243.0363007,2.081767559,243.0363007,2.034711838,243.0363007,2.002668858,243.0363007,1.950336814,243.0363007,1.916417599,243.0363007,1.909428954,243.0363007,1.891564012,243.0363007,1.81921339,243.0363007,1.797249079,243.0363007,1.7702353,243.0363007,1.723520279,243.0363007,1.692595482,243.0363007,1.66840589,243.0363007,1.644974589,243.0363007,1.62043941,243.0363007,1.482034802,243.0363007,1.414490938,243.0363007,1.340096712,243.0363007,1.220733047,243.0363007,1.200261474
241.9388275,2.221083403,241.9388275,2.227821827,241.9388275,2.162822723,241.9388275,2.139163494,241.9388275,2.103433609,241.9388275,2.050838709,241.9388275,2.017626762,241.9388275,1.960390568,241.9388275,1.930304646,241.9388275,1.890296698,241.9388275,1.866788864,241.9388275,1.853646755,241.9388275,1.839616776,241.9388275,1.773554206,241.9388275,1.76185298,241.9388275,1.729397178,241.9388275,1.690322757,241.9388275,1.665929317,241.9388275,1.643527865,241.9388275,1.618247628,241.9388275,1.598849058,241.9388275,1.476047039,241.9388275,1.418815851,241.9388275,1.352087617,241.9388275,1.246141434,241.9388275,1.225817204
240.9980621,2.133520126,240.9980621,2.112776518,240.9980621,2.048153162,240.9980621,2.04680419,240.9980621,2.024049044,240.9980621,1.966466308,240.9980621,1.925643206,240.9980621,1.893071294,240.9980621,1.845858693,240.9980621,1.824848294,240.9980621,1.800450563,240.9980621,1.793982267,240.9980621,1.789505363,240.9980621,1.726283669,240.9980621,1.713305235,240.9980621,1.69090414,240.9980621,1.651702642,240.9980621,1.63209331,240.9980621,1.610592842,240.9980621,1.584715843,240.9980621,1.572084427,240.9980621,1.462302446,240.9980621,1.417485952,240.9980621,1.356555581,240.9980621,1.26291585,240.9980621,1.242566466
240.0571899,2.027465343,240.0571899,2.010177851,240.0571899,1.960578442,240.0571899,1.955863476,240.0571899,1.927339792,240.0571899,1.892367005,240.0571899,1.857435465,240.0571899,1.819662333,240.0571899,1.791586995,240.0571899,1.758185387,240.0571899,1.738811731,240.0571899,1.744582534,240.0571899,1.737236023,240.0571899,1.668178797,240.0571899,1.665126443,240.0571899,1.63899076,240.0571899,1.609277964,240.0571899,1.590313435,240.0571899,1.579247236,240.0571899,1.559562445,240.0571899,1.544714212,240.0571899,1.44282043,240.0571899,1.409039259,240.0571899,1.352450252,240.0571899,1.272323608,240.0571899,1.25389111
238.9594269,1.906060696,238.9594269,1.895495057,238.9594269,1.851343751,238.9594269,1.852707744,238.9594269,1.835767508,238.9594269,1.795453429,238.9594269,1.765920401,238.9594269,1.739415407,238.9594269,1.721999764,238.9594269,1.691802859,238.9594269,1.67457509,238.9594269,1.682597041,238.9594269,1.668863654,238.9594269,1.615188241,238.9594269,1.605290055,238.9594269,1.592270136,238.9594269,1.569152832,238.9594269,1.546102285,238.9594269,1.535794497,238.9594269,1.524645686,238.9594269,1.503825903,238.9594269,1.422729969,238.9594269,1.39959693,238.9594269,1.348017216,238.9594269,1.279024363,238.9594269,1.258287549
238.0183868,1.817181945,238.0183868,1.795469761,238.0183868,1.757248878,238.0183868,1.757931113,238.0183868,1.741740823,238.0183868,1.722913861,238.0183868,1.691680789,238.0183868,1.661271214,238.0183868,1.631737828,238.0183868,1.62396884,238.0183868,1.614665866,238.0183868,1.625555515,238.0183868,1.622481704,238.0183868,1.558543324,238.0183868,1.555084348,238.0183868,1.543822527,238.0183868,1.517663836,238.0183868,1.507448673,238.0183868,1.497759223,238.0183868,1.479359031,238.0183868,1.466487646,238.0183868,1.394284248,238.0183868,1.382214785,238.0183868,1.339176536,238.0183868,1.282487988,238.0183868,1.261514664
237.0772552,1.724150419,237.0772552,1.686467052,237.0772552,1.664938569,237.0772552,1.672329545,237.0772552,1.667242765,237.0772552,1.64113152,237.0772552,1.612297177,237.0772552,1.599636436,237.0772552,1.574928045,237.0772552,1.557218552,237.0772552,1.547431469,237.0772552,1.571996689,237.0772552,1.56211853,237.0772552,1.501940608,237.0772552,1.513889909,237.0772552,1.498483896,237.0772552,1.469785333,237.0772552,1.461535096,237.0772552,1.458283782,237.0772552,1.441430569,237.0772552,1.430871606,237.0772552,1.376746655,237.0772552,1.36832273,237.0772552,1.331321359,237.0772552,1.287943602,237.0772552,1.261987209
235.979187,1.628527284,235.979187,1.607029915,235.979187,1.580889702,235.979187,1.599810243,235.979187,1.602390647,235.979187,1.569559574,235.979187,1.551613331,235.979187,1.527682304,235.979187,1.515713334,235.979187,1.506078839,235.979187,1.503611088,235.979187,1.521216154,235.979187,1.523709655,235.979187,1.45093441,235.979187,1.466599345,235.979187,1.457868934,235.979187,1.433404684,235.979187,1.439857006,235.979187,1.432744741,235.979187,1.418321371,235.979187,1.407247186,235.979187,1.365019083,235.979187,1.365533471,235.979187,1.330744863,235.979187,1.297724605,235.979187,1.274147987
235.0378876,1.584504366,235.0378876,1.567900181,235.0378876,1.540038466,235.0378876,1.556272507,235.0378876,1.560306191,235.0378876,1.5333606,235.0378876,1.520635247,235.0378876,1.501542568,235.0378876,1.491789222,235.0378876,1.481196761,235.0378876,1.485091805,235.0378876,1.499624014,235.0378876,1.510647297,235.0378876,1.451555967,235.0378876,1.461144924,235.0378876,1.449349642,235.0378876,1.428987384,235.0378876,1.425591826,235.0378876,1.425409198,235.0378876,1.414257169,235.0378876,1.405566812,235.0378876,1.367481828,235.0378876,1.374597311,235.0378876,1.346194506,235.0378876,1.318015456,235.0378876,1.297056437
233.9396057,1.575167537,233.9396057,1.560897827,233.9396057,1.536595464,233.9396057,1.56280601,233.9396057,1.566733479,233.9396057,1.535671115,233.9396057,1.53080523,233.9396057,1.511345863,233.9396057,1.502619743,233.9396057,1.497046709,233.9396057,1.496070623,233.9396057,1.518046141,233.9396057,1.530593276,233.9396057,1.468788862,233.9396057,1.483719349,233.9396057,1.475117326,233.9396057,1.449452281,233.9396057,1.454759479,233.9396057,1.450775027,233.9396057,1.438518405,233.9396057,1.433728695,233.9396057,1.40456748,233.9396057,1.413282633,233.9396057,1.38589561,233.9396057,1.366090655,233.9396057,1.339758396
232.9981384,1.639360785,232.9981384,1.631190658,232.9981384,1.614735842,232.9981384,1.628493309,232.9981384,1.640646935,232.9981384,1.611512661,232.9981384,1.594004273,232.9981384,1.585202813,232.9981384,1.58576715,232.9981384,1.570355773,232.9981384,1.574317575,232.9981384,1.620627522,232.9981384,1.611214042,232.9981384,1.55361855,232.9981384,1.568983674,232.9981384,1.560057521,232.9981384,1.537713408,232.9981384,1.535960793,232.9981384,1.541235209,232.9981384,1.525865674,232.9981384,1.516426921,232.9981384,1.497656465,232.9981384,1.511003733,232.9981384,1.485807419,232.9981384,1.465688825,232.9981384,1.432782292
232.0565796,1.770792127,232.0565796,1.759352684,232.0565796,1.731592894,232.0565796,1.753889203,232.0565796,1.772477388,232.0565796,1.744641185,232.0565796,1.734178901,232.0565796,1.72785008,232.0565796,1.720154166,232.0565796,1.711414814,232.0565796,1.706690907,232.0565796,1.738576531,232.0565796,1.779390335,232.0565796,1.697310567,232.0565796,1.734511137,232.0565796,1.70893538,232.0565796,1.678547621,232.0565796,1.68551898,232.0565796,1.675446033,232.0565796,1.669454098,232.0565796,1.663725019,232.0565796,1.635949016,232.0565796,1.652180195,232.0565796,1.626468658,232.0565796,1.605374575,232.0565796,1.566880703
230.9579926,1.970829487,230.9579926,1.971979141,230.9579926,1.944917798,230.9579926,1.987971902,230.9579926,1.994750619,230.9579926,1.967649102,230.9579926,1.9438591,230.9579926,1.926842332,230.9579926,1.939117074,230.9579926,1.914932728,230.9579926,1.934596181,230.9579926,1.952606082,230.9579926,1.971288919,230.9579926,1.913481355,230.9579926,1.941163063,230.9579926,1.902239442,230.9579926,1.887107611,230.9579926,1.905985832,230.9579926,1.886233568,230.9579926,1.881501675,230.9579926,1.879233718,230.9579926,1.845523357,230.9579926,1.854137182,230.9579926,1.829915404,230.9579926,1.793002844,230.9579926,1.773203135
230.0162811,2.111852169,230.0162811,2.118621588,230.0162811,2.088416576,230.0162811,2.115422487,230.0162811,2.127882719,230.0162811,2.094613552,230.0162811,2.095940828,230.0162811,2.079201221,230.0162811,2.070362568,230.0162811,2.063171625,230.0162811,2.061183453,230.0162811,2.087472916,230.0162811,2.129860878,230.0162811,2.04688406,230.0162811,2.06438446,230.0162811,2.062632561,230.0162811,2.029005766,230.0162811,2.030780315,230.0162811,2.043484211,230.0162811,2.026214361,230.0162811,2.048470974,230.0162811,1.988589048,230.0162811,2.008295774,230.0162811,1.96686995,230.0162811,1.93619585,230.0162811,1.877295256
229.0744629,2.215998411,229.0744629,2.222207785,229.0744629,2.172102213,229.0744629,2.211718321,229.0744629,2.230652332,229.0744629,2.200094223,229.0744629,2.182947159,229.0744629,2.170163393,229.0744629,2.161655426,229.0744629,2.158363581,229.0744629,2.16677165,229.0744629,2.224713564,229.0744629,2.215597868,229.0744629,2.155488729,229.0744629,2.187215328,229.0744629,2.176005125,229.0744629,2.128236771,229.0744629,2.134091616,229.0744629,2.161332846,229.0744629,2.128273726,229.0744629,2.130667925,229.0744629,2.086628914,229.0744629,2.127758265,229.0744629,2.088722706,229.0744629,2.02537179,229.0744629,1.981652975
227.9756012,2.296253204,227.9756012,2.269892693,227.9756012,2.237307787,227.9756012,2.303657532,227.9756012,2.3046875,227.9756012,2.280248642,227.9756012,2.258697271,227.9756012,2.272306919,227.9756012,2.240305185,227.9756012,2.229334831,227.9756012,2.245601892,227.9756012,2.275136471,227.9756012,2.300538063,227.9756012,2.230845451,227.9756012,2.232144117,227.9756012,2.238192558,227.9756012,2.197877645,227.9756012,2.208827734,227.9756012,2.225542068,227.9756012,2.192806244,227.9756012,2.18338871,227.9756012,2.161299467,227.9756012,2.186224222,227.9756012,2.138581991,227.9756012,2.09837985,227.9756012,2.052471876
227.0336304,2.349011898,227.0336304,2.378908634,227.0336304,2.312967062,227.0336304,2.355317116,227.0336304,2.377481461,227.0336304,2.346963406,227.0336304,2.331027746,227.0336304,2.310920954,227.0336304,2.310599566,227.0336304,2.313696384,227.0336304,2.311877251,227.0336304,2.372897387,227.0336304,2.375150204,227.0336304,2.295072079,227.0336304,2.317827225,227.0336304,2.299547434,227.0336304,2.276584387,227.0336304,2.277943134,227.0336304,2.282498598,227.0336304,2.298928499,227.0336304,2.261332035,227.0336304,2.233598709,227.0336304,2.251723766,227.0336304,2.216619253,227.0336304,2.163876534,227.0336304,2.115937233
225.9345551,2.464093924,225.9345551,2.442024469,225.9345551,2.400211334,225.9345551,2.471525431,225.9345551,2.499485731,225.9345551,2.445250034,225.9345551,2.455040693,225.9345551,2.419303656,225.9345551,2.412277222,225.9345551,2.42091608,225.9345551,2.406897306,225.9345551,2.494034052,225.9345551,2.481878757,225.9345551,2.389196157,225.9345551,2.42960906,225.9345551,2.396457434,225.9345551,2.382833242,225.9345551,2.367990017,225.9345551,2.394470453,225.9345551,2.375316143,225.9345551,2.367274523,225.9345551,2.323994637,225.9345551,2.351116896,225.9345551,2.309024334,225.9345551,2.260664701,225.9345551,2.199587107
224.9924164,2.51422739,224.9924164,2.531996012,224.9924164,2.487949371,224.9924164,2.535210133,224.9924164,2.567462921,224.9924164,2.512092113,224.9924164,2.510219574,224.9924164,2.483094454,224.9924164,2.487659931,224.9924164,2.469535589,224.9924164,2.488083601,224.9924164,2.524831533,224.9924164,2.54309392,224.9924164,2.463353395,224.9924164,2.495471954,224.9924164,2.484109163,224.9924164,2.430324793,224.9924164,2.459180117,224.9924164,2.446371555,224.9924164,2.442581654,224.9924164,2.424126148,224.9924164,2.405989647,224.9924164,2.40809679,224.9924164,2.369752645,224.9924164,2.320975065,224.9924164,2.261481285
224.0501862,2.551966667,224.0501862,2.535455704,224.0501862,2.501896143,224.0501862,2.560483694,224.0501862,2.566831112,224.0501862,2.52126646,224.0501862,2.54260087,224.0501862,2.491102457,224.0501862,2.51612258,224.0501862,2.502005577,224.0501862,2.506893158,224.0501862,2.549536467,224.0501862,2.577623129,224.0501862,2.49705267,224.0501862,2.50941205,224.0501862,2.498408556,224.0501862,2.480626822,224.0501862,2.491674662,224.0501862,2.482070684,224.0501862,2.47376132,224.0501862,2.44800663,224.0501862,2.435421705,224.0501862,2.442106247,224.0501862,2.415236473,224.0501862,2.346070051,224.0501862,2.302029848
222.9508362,2.519387722,222.9508362,2.506354332,222.9508362,2.477181435,222.9508362,2.535029173,222.9508362,2.574290514,222.9508362,2.516330481,222.9508362,2.516951323,222.9508362,2.502820969,222.9508362,2.498250723,222.9508362,2.505942583,222.9508362,2.491333723,222.9508362,2.539517164,222.9508362,2.549028635,222.9508362,2.503394604,222.9508362,2.504374266,222.9508362,2.503271103,222.9508362,2.464474916,222.9508362,2.462142944,222.9508362,2.479532242,222.9508362,2.468078613,222.9508362,2.454324007,222.9508362,2.436369658,222.9508362,2.464920521,222.9508362,2.424232244,222.9508362,2.373608828,222.9508362,2.311954975
222.0084534,2.469238281,222.0084534,2.433983564,222.0084534,2.423079252,222.0084534,2.493048906,222.0084534,2.505406618,222.0084534,2.483412266,222.0084534,2.451738119,222.0084534,2.458509684,222.0084534,2.455171347,222.0084534,2.44685936,222.0084534,2.473450184,222.0084534,2.517952442,222.0084534,2.526712179,222.0084534,2.44291234,222.0084534,2.476376534,222.0084534,2.464284897,222.0084534,2.444803238,222.0084534,2.447663784,222.0084534,2.464253664,222.0084534,2.451466799,222.0084534,2.431832552,222.0084534,2.431338549,222.0084534,2.445056438,222.0084534,2.41272831,222.0084534,2.371348858,222.0084534,2.317498684
221.065979,2.385358334,221.065979,2.387076616,221.065979,2.362888098,221.065979,2.422062397,221.065979,2.459991693,221.065979,2.414006948,221.065979,2.429722309,221.065979,2.420604467,221.065979,2.409635305,221.065979,2.420024157,221.065979,2.424419641,221.065979,2.440979481,221.065979,2.514579058,221.065979,2.433952808,221.065979,2.430675507,221.065979,2.45566082,221.065979,2.422662735,221.065979,2.40403676,221.065979,2.439961433,221.065979,2.435006142,221.065979,2.427859068,221.065979,2.405777931,221.065979,2.437381506,221.065979,2.40952754,221.065979,2.376625299,221.065979,2.340140343
